"GEN_ID","REF_NO","CUST_ID","START_DATE","END_DATE","ACCT_ITEM_TYPE","ACCT_FLAG","ACCT_DATE","STATE","PAY_FLAG","PAY_TYPE","COMMENTS","DEP_ABBR","PAYMENT_STATE","BUREAU_ID"
"68968","MGS1-KOR09-1115-1215","7453","201511","201512","国际移动话音来访,国际cdma1x来访,国际漫游短信来访","1","20151224","2","C","","","","2","1"
"75310","CGS010416HKG01A","116","201601","201604","国际去向,国际去向Hubbing,国际来向,国际转来向Hubbing","1","20170515","2","D","","","","2","3"
"75163","SYN-USA57-02/17-SER","8167","201702","201702","ctoc服务费","1","20170313","2","D","","","","2","1"
"75167","CGS061216MGL04A","10002","201606","201612","国际去向,国际来向,国际转来向Hubbing,国际去向承诺调整","1","20170316","2","C","","","","2","1"
"13905","PIAP1USA54-03/11-USD","667","201103","201103","网元对方来向","1","20110412","2","D","3","网元自动出帐单","USD","2","1"
"13906","PIAP1HKG20-01/11-0","3381","201101","201101","网元对方来向","1","20110412","2","D","3","网元自动出帐单","0","2","1"
"13907","PIAP1HKG20-02/11-0","3381","201102","201102","网元对方来向","1","20110412","2","D","3","网元自动出帐单","0","2","1"
"13908","PIAP1JAP05-02/11-921","144","201102","201102","网元对方来向","1","20110412","2","D","3","网元自动出帐单","921","2","1"
"13911","PIAP1KOR02-02/11-057","152","201102","201102","网元对方来向","1","20110412","2","D","3","网元自动出帐单","057","2","1"
"13912","PIAP1USA49-02/11-I00","608","201102","201102","网元对方来向","1","20110412","2","D","3","网元自动出帐单","I00","2","1"
"13913","PIAP1USA49-01/11-I00","608","201101","201101","网元对方来向","1","20110412","2","D","3","网元自动出帐单","I00","2","1"
"13914","CGS010410MGL02A","7626","201001","201104","网元去向","1","20110413","2","C","","","","2","1"
"13915","PO&M1FRA01-04/11-CBP","93","201104","201106","网元对方来向","1","20110413","2","D","3","网元自动出帐单","CBP","2","1"
"13916","PO&M2KOR02-10/10-405","152","201010","201012","网元对方来向","1","20110413","2","D","3","网元自动出帐单","405","2","1"
"13917","PO&M1KOR02-10/10-405","152","201010","201012","网元对方来向","1","20110413","2","D","3","网元自动出帐单","405","2","1"
"13918","PO&M3USA01-01/11-961","288","201101","201103","网元对方来向","1","20110413","2","D","3","网元自动出帐单","961","2","1"
"13922","CGS101210TAI01A","265","201010","201012","国际去向,国际去向Hubbing,国际去向承诺,国际去向承诺调整,国际对方来向,国际来向承诺,国际转来向Hubbing,网元去向","1","20110415","2","D","","","","2","1"
"16854","CGS010312TAI01A","265","201201","201203","国际去向承诺,国际去向承诺调整,国际来向承诺调整,国际去向,国际去向Hubbing,国际对方来向,国际转来向Hubbing,国际来向承诺,网元去向","1","20120620","2","D","","","","2","1"
"16860","GITC2USA02-1Q/12-601","289","201201","201203","网元去向","1","20120625","2","C","2","网元自动出帐单","601","2","1"
"16883","GCAS1HKG14-06/12-001","649","201206","201206","网元去向","1","20120627","1","C","3","网元自动出帐单","001","1","1"
"16884","GTRS1HKG14-06/12-001","649","201206","201206","网元去向","1","20120627","1","C","3","网元自动出帐单","001","1","1"
"16885","GTRS1MAC02-06/12-XXX","7463","201206","201206","网元去向","1","20120627","2","C","3","网元自动出帐单","XXX","2","1"
"16886","GTRS1KAZ01-06/12-XXX","147","201206","201206","网元去向","1","20120627","2","C","3","网元自动出帐单","XXX","2","1"
"16887","GITS1MGL02-06/12-XXX","7626","201206","201206","网元去向","1","20120627","2","C","3","网元自动出帐单","XXX","2","1"
"16888","GCAS1HKG18-06/12-XXX","7354","201206","201206","网元去向","1","20120627","2","C","3","网元自动出帐单","XXX","2","1"
"16890","GCAS1TAI05-06/12-CAS","366","201206","201206","网元去向","1","20120627","2","C","3","网元自动出帐单","CAS","2","1"
"12214","PO&M1JAP01-10/09-JPY","140","200910","200912","网元对方来向","1","20100205","2","D","2","网元自动出帐单","JPY","2","1"
"12215","PCCS1IRE02-1Q/10-XXX","7353","201001","201003","网元对方来向","1","20100205","2","D","2","网元自动出帐单","XXX","2","1"
"12322","GCAS1HKG15-08/08-FIN","665","200808","200808","网元去向","1","20100325","2","C","3","网元自动出帐单","FIN","2","1"
"12244","GCCL1USA02-11/09-XXX","289","200911","200911","网元去向","1","20100222","2","C","3","网元自动出帐单","XXX","2","1"
"12245","GCCL1USA02-12/09-XXX","289","200912","200912","网元去向","1","20100222","2","C","3","网元自动出帐单","XXX","2","1"
"12246","GCCL1USA02-02/10-XXX","289","201002","201002","网元去向","1","20100222","2","C","3","网元自动出帐单","XXX","2","1"
"12247","GTRS1USA02-11/09-XXX","289","200911","200911","网元去向","1","20100222","2","C","3","网元自动出帐单","XXX","2","1"
"12248","GTRS1USA02-12/09-XXX","289","200912","200912","网元去向","1","20100222","2","C","3","网元自动出帐单","XXX","2","1"
"12263","GITC1MLS01-4Q/09-XXX","175","200910","200912","网元去向","1","20100225","2","C","2","网元自动出帐单","XXX","2","1"
"12268","PCCS1JAP05-NF/10-XXX","144","201001","201111","网元对方来向","1","20100304","2","D","1","网元自动出帐单","XXX","2","1"
"12270","PCCL1HKG14-01/10-HKD","649","201001","201001","网元对方来向","1","20100304","2","D","3","网元自动出帐单","HKD","2","1"
"12271","PCCL2HKG14-01/10-HKD","649","201001","201001","网元对方来向","1","20100304","2","D","3","网元自动出帐单","HKD","2","1"
"12272","PCCL3HKG14-01/10-HKD","649","201001","201001","网元对方来向","1","20100304","2","D","3","网元自动出帐单","HKD","2","1"
"75435","CCM17020128USA01","288","201702","201702","WLAN来向","1","20170621","2","C","","","","2","1"
"75436","CCM17040130USA01","288","201704","201704","WLAN来向","1","20170621","2","C","","","","2","1"
"75442","CGS050517NEP01A","194","201705","201705","国际去向,国际对方来向","1","20170626","2","C","","","","2","1"
"75581","CGS040617SIN13A","4732","201704","201706","国际转来向Hubbing,国际对方去向Hubbing","1","20170815","0","D","","","","0","3"
"75603","CGS121216MLS02A","365","201612","201612","国际对方来向","1","20170823","2","C","","","","2","3"
"75630","CGS080817HKG14A","649","201708","201708","国际来向调整","1","20170912","2","C","","","","2","1"
"75882","CGS101017RUS07A","10007","201710","201710","国际来向,国际去向Hubbing,国际转来向Hubbing,国际去向承诺调整","1","20171207","2","D","","","","2","3"
"75629","CGS040417HKG14A","649","201704","201704","国际去向调整","1","20170912","2","D","","","","2","1"
"75669","CGS050517HKG51A","4716","201705","201705","国际来向","1","20170926","0","C","","","","0","3"
"75883","CGS101017SIN13A","4732","201710","201710","国际去向Hubbing,国际转来向Hubbing,国际去向承诺调整","1","20171207","2","D","","","","2","3"
"75927","CGS010316HKG15A","665","201601","201603","国际去向,国际去向Hubbing,国际来向,国际转来向Hubbing,国际去向承诺调整,国际来向承诺调整","1","20171227","0","C","","","","0","3"
"76125","CGS020218SIN18A","4765","201802","201802","国际转来向Hubbing","1","20180316","0","C","","","","0","3"
"75891","CGS071214CAN01A","47","201407","201412","国际去向,国际去向Hubbing,国际对方来向,国际转来向Hubbing","1","20171208","0","C","","","","0","1"
"76130","CCM18010131USA01","288","201801","201801","WLAN来向","1","20180316","2","C","","","","2","1"
"75910","CGS040615MGL02A","7626","201504","201506","国际来向,国际去向,国际去向承诺调整","1","20171215","2","C","","","","2","1"
"75911","CGS010917MGL02A","7626","201701","201709","国际去向调整,国际去向","1","20171215","2","D","","","","2","1"
"75928","CGS101215HKG15A","665","201510","201512","国际来向承诺调整,国际去向承诺调整,国际去向,国际去向Hubbing,国际来向,国际转来向Hubbing","1","20171227","0","C","","","","0","3"
"75985","SYN-USA57-12/17-SER","8167","201712","201712","ctoc服务费","1","20180119","2","D","","","","2","1"
"75986","CGS041217TAI12A","4707","201704","201712","国际去向Hubbing,国际转来向Hubbing,国际去向Hubbing调整","1","20180119","2","C","","","","2","3"
"76027","CGS091216KOR03A","153","201609","201612","国际来向调整,国际去向,国际对方来向","1","20180206","2","C","","","","0","1"
"76126","CGS020218HKG60A","4767","201802","201802","国际来向,国际转来向Hubbing","1","20180316","0","C","","","","0","3"
"76131","MGS1-USA56-0717-0917","8289","201707","201709","WLAN来向","1","20180316","2","C","","","","2","1"
"4532","ITC1JAP02-2Q/02","141","200204","200206","国际网元去向结算费用","1","20020723","2","C","2","","XXX","2","1"
"76133","CGS071216LAT02A","4712","201607","201612","国际对方去向Hubbing,国际来向,国际转来向Hubbing,国际去向Hubbing,国际去向承诺调整","1","20180316","0","D","","","","0","3"
"4000","RES2BRU03-NF/03","44","200301","200312","国际网元去向结算费用","1","20040615","2","C","1","","XXX","2","1"
"4001","ITC1BRU03-2Q/03","44","200304","200306","国际网元去向结算费用","1","20030707","0","C","2","","XXX","0","1"
"4002","ITC1BRU03-3Q/03","44","200307","200309","国际网元去向结算费用","1","20031017","2","C","2","","XXX","2","1"
"4003","ITC1BRU03-4Q/03","44","200310","200312","国际网元去向结算费用","1","20040203","0","C","2","","XXX","0","1"
"4004","ITC1BRU03-1Q/04","44","200401","200403","国际网元去向结算费用","1","20040407","2","C","2","","XXX","2","1"
"4005","ITC1BRU03-2Q/04","44","200404","200406","国际网元去向结算费用","1","20040726","2","C","2","","XXX","2","1"
"4006","ITC1BRU03-3Q/04","44","200407","200409","国际网元去向结算费用","1","20041027","2","C","2","","XXX","2","1"
"4007","ITC1BRU03-4Q/04","44","200410","200412","国际网元去向结算费用","1","20050118","2","C","2","","XXX","2","1"
"4008","ITC1BRU03-1Q/05","44","200501","200503","国际网元去向结算费用","1","20050425","2","C","2","","XXX","2","1"
"4009","ITC1BRU03-2Q/05-XXX","44","200504","200506","国际网元去向结算费用","1","20050721","2","C","2","","XXX","2","1"
"4010","ITC1CAN01-2Q/01","47","200104","200106","国际网元去向结算费用","1","20010701","2","C","2","","XXX","2","1"
"4011","ITC3CAN01-3Q/01","47","200107","200109","国际网元去向结算费用","1","20011001","2","C","2","","XXX","2","1"
"4012","ITC1CAN01-4Q/01","47","200110","200112","国际网元去向结算费用","1","20020104","2","C","2","","XXX","2","1"
"4013","ITC1CAN01-1Q/02","47","200201","200203","国际网元去向结算费用","1","20020401","2","C","2","","XXX","2","1"
"3754","ITC1CAN01-4Q/06-XXX","47","200610","200612","国际网元去向结算费用","1","20070205","2","C","2","","XXX","2","1"
"3755","ITC1BRU01-4Q/06-XXX","42","200610","200612","国际网元去向结算费用","1","20070205","2","C","2","","XXX","2","1"
"3756","ITC1MLS01-4Q/06-XXX","175","200610","200612","国际网元去向结算费用","1","20070205","2","C","2","","XXX","2","1"
"3757","ITC1MLS04-4Q/06-XXX","562","200610","200612","国际网元去向结算费用","1","20070205","0","C","2","","XXX","0","1"
"3758","ITC1USA03-4Q/06-XXX","290","200610","200612","国际网元去向结算费用","1","20070205","2","C","2","","XXX","2","1"
"3759","ITC1VIE01-4Q/06-XXX","322","200610","200612","国际网元去向结算费用","1","20070205","2","C","2","","XXX","2","1"
"3760","CCS1RUS01XXX06090702","227","200609","200702","国际网元来向结算费用","1","20070322","2","D","1","","XXX","2","1"
"3761","CCS1KAZ01XXX06100701","147","200610","200701","国际网元来向结算费用","1","20070322","2","D","1","","XXX","2","1"
"3762","CCS1CUB01XXX06070701","67","200607","200701","国际网元来向结算费用","1","20070323","2","D","1","","XXX","2","1"
"3763","O&M1USA0196407010703","288","200701","200703","国际网元来向结算费用","1","20070322","2","D","1","","964","2","1"
"3764","O&M1JAP0235506050605","141","200605","200605","国际网元来向结算费用","1","20070406","2","D","1","","355","2","1"
"3765","O&M1JAP0235507020702","141","200702","200702","国际网元来向结算费用","1","20070406","2","D","1","","355","2","1"
"3766","IAP1USA48XXX06110611","589","200611","200611","国际网元来向结算费用","1","20070411","2","D","1","","XXX","2","1"
"3767","O&M1VIE0100106010612","322","200601","200612","国际网元来向结算费用","1","20070517","2","D","1","","001","2","1"
"3768","O&M1USA0196107010703","288","200701","200703","国际网元来向结算费用","1","20070517","2","D","1","","961","2","1"
"3358","ITC1PHL10-2Q/06-XXX","399","200604","200606","国际网元去向结算费用","1","20060825","2","C","2","","XXX","2","1"
"3359","ITC1BRU03-2Q/06-XXX","44","200604","200606","国际网元去向结算费用","1","20060825","2","C","2","","XXX","2","1"
"3360","ITC1THA01-2Q/06-XXX","272","200604","200606","国际网元去向结算费用","1","20060825","2","C","2","","XXX","2","1"
"3361","ITC1MLS03-2Q/06-XXX","398","200604","200606","国际网元去向结算费用","1","20060825","2","C","2","","XXX","2","1"
"3362","ITC1PHL04-2Q/06-XXX","211","200604","200606","国际网元去向结算费用","1","20060825","2","C","2","","XXX","2","1"
"3364","ITC1IDN01-2Q/06-XXX","128","200604","200606","国际网元去向结算费用","1","20060825","2","C","2","","XXX","2","1"
"3365","ITC1USA45-2Q/06-XXX","577","200604","200606","国际网元去向结算费用","1","20060825","2","C","2","","XXX","2","1"
"3366","ITC1JAP05-2Q/06-XXX","144","200604","200606","国际网元去向结算费用","1","20060825","2","C","2","","XXX","2","1"
"3367","ITC1JAP03-2Q/06-002","142","200604","200606","国际网元去向结算费用","1","20060825","0","C","2","","002","0","1"
"3368","ITC1JAP03-2Q/06-001","142","200604","200606","国际网元去向结算费用","1","20060825","2","C","2","","001","2","1"
"3369","TRS1JAP03-2Q/06-XXX","142","200604","200606","国际网元去向结算费用","1","20060825","2","C","2","","XXX","2","1"
"3370","TRS1KOD01-2Q/06-XXX","150","200604","200606","国际网元去向结算费用","1","20060825","2","C","2","","XXX","2","1"
"3371","ITC1KOR01-2Q/06-XXX","151","200604","200606","国际网元去向结算费用","1","20060825","2","C","2","","XXX","2","1"
"3372","ITC1MAC01-2Q/06-XXX","165","200604","200606","国际网元去向结算费用","1","20060825","2","C","2","","XXX","2","1"
"3373","ITC1MLS02-2Q/06-XXX","365","200604","200606","国际网元去向结算费用","1","20060825","2","C","2","","XXX","2","1"
"3374","ITC1HKG06-2Q/06-XXX","120","200604","200606","国际网元去向结算费用","1","20060825","2","C","2","","XXX","2","1"
"3375","ITC1JAP16-2Q/06-XXX","579","200604","200606","国际网元去向结算费用","1","20060825","2","C","2","","XXX","2","1"
"3376","O&M1SIN04-2Q/06-001","650","200604","200606","国际网元去向结算费用","1","20060825","2","C","2","","001","2","1"
"3377","ITC1PHL02-2Q/06-XXX","209","200604","200606","国际网元去向结算费用","1","20060825","2","C","2","","XXX","2","1"
"3378","ITC1PHL01-2Q/06-XXX","208","200604","200606","国际网元去向结算费用","1","20060825","2","C","2","","XXX","2","1"
"3379","ITC1AUS01-2Q/06-XXX","16","200604","200606","国际网元去向结算费用","1","20060825","2","C","2","","XXX","2","1"
"3380","ITC1HKG01-2Q/06-XXX","116","200604","200606","国际网元去向结算费用","1","20060825","2","C","2","","XXX","2","1"
"3381","ITC1SIN01-2Q/06-001","236","200604","200606","国际网元去向结算费用","1","20060825","2","C","2","","001","2","1"
"3382","ITC1SIN01-2Q/06-002","236","200604","200606","国际网元去向结算费用","1","20060825","2","C","2","","002","2","1"
"3383","ITC1PHL07-2Q/06-XXX","512","200604","200606","国际网元去向结算费用","1","20060825","2","C","2","","XXX","2","1"
"69081","MGS1-TAI31-1115-1215","7455","201511","201512","国际移动话音来访,国际移动话音出访,国际cdma1x来访,国际cdma1x出访,国际漫游短信来访,国际漫游短信出访,国际移动话音出访调整,国际cdma1x出访调整","1","20160106","2","D","","","","2","1"
"69600","CGS121215LAO03A","4466","201512","201512","国际来向","1","20160218","2","C","","","","2","3"
"70742","CGS03031640105A","40105","201603","201603","国际对方来向","1","20160427","0","C","","","","0","5"
"70900","CGS070715UK_08A","657","201507","201507","国际去向,国际来向,国际去向Hubbing,国际转来向Hubbing","1","20160505","2","D","","","","2","1"
"76084","CGS121217SLK04A","10004","201712","201712","国际去向Hubbing,国际去向","1","20180302","0","D","","","","0","3"
"76085","CGS010118SLK04A","10004","201801","201801","国际去向Hubbing,国际去向,国际去向承诺调整","1","20180302","0","D","","","","0","3"
"76207","CGS030318BLR02A","4719","201803","201803","国际来向,国际去向,国际去向承诺调整","1","20180423","0","D","","","","0","3"
"4046","RES1FRA01-NF/01","93","200101","200112","国际网元去向结算费用","1","20030410","2","C","1","","XXX","2","1"
"4047","RES1FRA01-NF/02","93","200201","200212","国际网元去向结算费用","1","20030613","2","C","1","","XXX","2","1"
"4048","RES2FRA01-NF/02","93","200201","200212","国际网元去向结算费用","1","20030703","0","C","1","","XXX","0","1"
"4049","RES1FRA01-10/02","93","200210","200210","国际网元去向结算费用","1","20030805","2","C","3","","XXX","2","1"
"4050","RES1FRA01-NF/03","93","200301","200312","国际网元去向结算费用","1","20040614","2","C","1","","XXX","2","1"
"4051","RES2FRA01-NF/03","93","200301","200312","国际网元去向结算费用","1","20040615","2","C","1","","XXX","2","1"
"4052","O&M1FRA01XXX05010612","93","200501","200612","国际网元来向结算费用","1","20050725","2","D","1","","XXX","2","1"
"4053","RES1GER01-NF/02","99","200201","200212","国际网元去向结算费用","1","20030709","2","C","1","","XXX","2","1"
"4054","RES2GER01-NF/02","99","200201","200212","国际网元去向结算费用","1","20030709","2","C","1","","XXX","2","1"
"4055","RES1GER01-02/02","99","200202","200202","国际网元去向结算费用","1","20030730","2","C","3","","XXX","2","1"
"4056","RES1GER01-NF/03","99","200301","200312","国际网元去向结算费用","1","20040622","2","C","1","","XXX","2","1"
"4057","RES1CHN05-07/05-XXX","574","200507","200507","国际网元去向结算费用","1","20051018","2","C","3","","XXX","2","1"
"4058","RES1MLS02-NF/04-XXX","365","200401","200412","国际网元去向结算费用","1","20051024","2","C","1","","XXX","2","1"
"4059","O&M1SIN0100205040506","236","200504","200506","国际网元来向结算费用","1","20051114","2","D","1","","002","2","1"
"4060","O&M1JAP0335505040506","142","200504","200506","国际网元来向结算费用","1","20051114","2","D","1","","355","2","1"
"4061","O&M1GER01XXX05070512","99","200507","200512","国际网元来向结算费用","1","20051201","2","D","1","","XXX","2","1"
"4062","O&M1THA01XXX05070509","272","200507","200509","国际网元来向结算费用","1","20051201","2","D","1","","XXX","2","1"
"4063","O&M1SIN01SGD05070509","236","200507","200509","国际网元来向结算费用","1","20051201","2","D","1","","SGD","2","1"
"4064","O&M2HKG0100405070509","116","200507","200509","国际网元来向结算费用","1","20051201","2","D","1","","004","2","1"
"4065","O&M1FRA01EUR05040512","93","200504","200512","国际网元来向结算费用","1","20051201","2","D","1","","EUR","2","1"
"4066","TRS1KAZ01-11/05-XXX","147","200511","200511","国际网元去向结算费用","1","20051205","2","C","3","","XXX","2","1"
"4067","TRS3KAZ01-11/05-XXX","147","200511","200511","国际网元去向结算费用","1","20051205","2","C","3","","XXX","2","1"
"4068","O&M1UK-0615105040512","628","200504","200512","国际网元来向结算费用","1","20051207","2","D","1","","151","2","1"
"4069","ITS1MAC01-11/05-XXX","165","200511","200511","国际网元去向结算费用","1","20051205","2","C","3","","XXX","2","1"
"4070","CAS1HKG01-11/05-XXX","116","200511","200511","国际网元去向结算费用","1","20051205","2","C","3","","XXX","2","1"
"4071","TRS1VIE03-11/05-001","587","200511","200511","国际网元去向结算费用","1","20051205","2","C","3","","001","2","1"
"4072","CTS1VIE02-11/05-XXX","572","200511","200511","国际网元去向结算费用","1","20051205","2","C","3","","XXX","2","1"
"4073","CAS1HKG08-11/05-002","403","200511","200511","国际网元去向结算费用","1","20051205","2","C","3","","002","2","1"
"4074","TRS1HKG08-11/05-003","403","200511","200511","国际网元去向结算费用","1","20051205","2","C","3","","003","2","1"
"4075","TRS2KAZ01-11/05-XXX","147","200511","200511","国际网元去向结算费用","1","20051205","2","C","3","","XXX","2","1"
"4076","CCL1SWI012-105010506","262","200501","200506","国际网元来向结算费用","1","20051207","2","D","1","","2-1","2","1"
"4077","RST1IDA01/9204070412","127","200407","200412","国际网元来向结算费用","1","20051207","2","D","1","","/92","2","1"
"4078","RST1FRA01UCB05010512","93","200501","200512","国际网元来向结算费用","1","20060821","2","D","1","","UCB","2","1"
"4079","SAT1INT00XXX06040607","379","200604","200607","国际网元来向结算费用","1","20060821","2","D","1","","XXX","2","1"
"4080","SAT1INT00XXX06060607","379","200606","200607","国际网元来向结算费用","1","20060821","2","D","1","","XXX","2","1"
"5432","CCS1JAP0592105120612","144","200512","200612","国际网元来向结算费用","1","20060127","2","D","1","","921","2","1"
"5433","O&M1FRA01-FX/05-USD","93","200504","200506","国际网元去向结算费用","1","20060214","2","C","5","","USD","2","1"
"5434","O&M2FRA01-FX/05-USD","93","200501","200506","国际网元去向结算费用","1","20060214","2","C","5","","USD","2","1"
"5435","ITC1AUS02-4Q/05-XXX","17","200510","200512","国际网元去向结算费用","1","20060215","2","C","2","","XXX","2","1"
"5436","ITC1PHL10-4Q/05-XXX","399","200510","200512","国际网元去向结算费用","1","20060215","2","C","2","","XXX","2","1"
"5437","ITC1BRU03-4Q/05-XXX","44","200510","200512","国际网元去向结算费用","1","20060215","2","C","2","","XXX","2","1"
"5438","ITC1THA01-4Q/05-XXX","272","200510","200512","国际网元去向结算费用","1","20060215","2","C","2","","XXX","2","1"
"5439","ITC1MLS03-4Q/05-XXX","398","200510","200512","国际网元去向结算费用","1","20060215","2","C","2","","XXX","2","1"
"5440","ITC1PHL04-4Q/05-XXX","211","200510","200512","国际网元去向结算费用","1","20060215","2","C","2","","XXX","2","1"
"5442","ITC1IDN01-4Q/05-XXX","128","200510","200512","国际网元去向结算费用","1","20060215","2","C","2","","XXX","2","1"
"5443","ITC1USA45-4Q/05-XXX","577","200510","200512","国际网元去向结算费用","1","20060215","2","C","2","","XXX","2","1"
"5444","ITC1BRU01-4Q/05-XXX","42","200510","200512","国际网元去向结算费用","1","20060215","2","C","2","","XXX","2","1"
"5445","ITC1JAP05-4Q/05-XXX","144","200510","200512","国际网元去向结算费用","1","20060215","2","C","2","","XXX","2","1"
"5446","ITC1JAP03-4Q/05-002","142","200510","200512","国际网元去向结算费用","1","20060215","2","C","2","","002","2","1"
"5447","ITC1KOR01-4Q/05-XXX","151","200510","200512","国际网元去向结算费用","1","20060215","2","C","2","","XXX","2","1"
"5448","ITC1MAC01-4Q/05-XXX","165","200510","200512","国际网元去向结算费用","1","20060215","2","C","2","","XXX","2","1"
"5449","ITC1MLS02-4Q/05-XXX","365","200510","200512","国际网元去向结算费用","1","20060215","2","C","2","","XXX","2","1"
"5450","ITC1HKG06-4Q/05-XXX","120","200510","200512","国际网元去向结算费用","1","20060215","2","C","2","","XXX","2","1"
"5451","ITC1JAP16-4Q/05-XXX","579","200510","200512","国际网元去向结算费用","1","20060215","2","C","2","","XXX","2","1"
"5452","ITC1PHL02-4Q/05-XXX","209","200510","200512","国际网元去向结算费用","1","20060215","2","C","2","","XXX","2","1"
"5453","ITC1PHL01-4Q/05-XXX","208","200510","200512","国际网元去向结算费用","1","20060215","2","C","2","","XXX","2","1"
"5454","ITC1AUS01-4Q/05-XXX","16","200510","200512","国际网元去向结算费用","1","20060215","2","C","2","","XXX","2","1"
"5455","ITC1HKG01-4Q/05-XXX","116","200510","200512","国际网元去向结算费用","1","20060215","2","C","2","","XXX","2","1"
"75283","CGS111216LAO03A","4466","201611","201612","国际来向","1","20170427","2","C","","","","2","3"
"75483","MCT-KOR01-05/17-LTE1","151","201705","201705","LTE漫入","1","20170721","2","C","","","","2","1"
"75454","CGS061215USA31A","316","201506","201512","国际去向调整","1","20170705","2","D","","","","2","1"
"75484","MCT-MAC02-12/16-LTE1","7463","201612","201612","LTE漫入","1","20170721","2","C","","","","2","1"
"75485","MGS1-MAC02-0117-0517","7463","201701","201705","LTE漫入","1","20170721","2","C","","","","2","1"
"75535","CGS040617CBD04A","4711","201704","201706","国际转来向Hubbing","1","20170804","2","C","","","","2","3"
"75792","C2G-HKG14-09/17-SER","649","201709","201709","ctog服务费","1","20171106","2","D","","","","2","1"
"75793","QH-HKG14-10/17-10/17","649","201710","201710","ctog服务费","1","20171106","2","D","","","","2","1"
"75799","CGS090917RUS07A","10007","201709","201709","国际来向,国际去向Hubbing,国际转来向Hubbing,国际去向承诺调整","1","20171107","2","D","","","","2","3"
"75819","MGS1-JAP01-1017-1117","140","201710","201711","国际移动话音来访,国际cdma1x来访","1","20171121","2","C","","","","2","1"
"75974","CGS070917CBD04A","4711","201707","201709","国际转来向Hubbing","1","20180115","0","C","","","","0","3"
"75821","MGS1-KOR08-1017-1117","7452","201710","201711","国际移动话音来访,国际cdma1x来访,国际漫游短信来访","1","20171121","0","C","","","","0","1"
"75822","MGS1-KOR09-1017-1117","7453","201710","201711","国际移动话音来访,国际cdma1x来访,国际漫游短信来访","1","20171121","2","C","","","","2","1"
"75977","CGS101117HKG45A","10001","201710","201711","国际去向承诺调整,国际去向Hubbing,国际转来向Hubbing","1","20180116","2","D","","","","2","3"
"75978","CGS061117NZL01A","202","201706","201711","国际去向承诺调整,国际去向,国际去向Hubbing,国际来向,国际转来向Hubbing","1","20180116","0","C","","","","0","3"
"76116","CGS061217NEP01A","194","201706","201712","国际去向,国际对方来向","1","20180313","0","C","","","","2","1"
"12121","PO&M5IRE02-01/10-001","7353","201001","201003","网元对方来向","1","20100125","2","D","3","网元自动出帐单","001","2","1"
"12122","PO&M7IRE02-01/10-001","7353","201001","201003","网元对方来向","1","20100125","2","D","3","网元自动出帐单","001","2","1"
"12123","PO&M8IRE02-01/10-001","7353","201001","201003","网元对方来向","1","20100125","2","D","3","网元自动出帐单","001","2","1"
"12124","PO&M9IRE02-01/10-001","7353","201001","201003","网元对方来向","1","20100125","2","D","3","网元自动出帐单","001","2","1"
"12125","PO&MAIRE02-01/10-001","7353","201001","201003","网元对方来向","1","20100125","2","D","3","网元自动出帐单","001","2","1"
"12126","PO&MCIRE02-01/10-001","7353","201001","201003","网元对方来向","1","20100125","2","D","3","网元自动出帐单","001","2","1"
"10658","GTRS1KAZ01-03/09-XXX","147","200903","200903","网元去向","1","20090421","2","C","3","网元自动出帐单","XXX","2","1"
"10659","GTRS1USA41-11/08-001","561","200811","200811","网元去向","1","20090421","2","C","3","网元自动出帐单","001","2","1"
"10660","GTRS1USA41-12/08-001","561","200812","200812","网元去向","1","20090421","2","C","3","网元自动出帐单","001","2","1"
"10661","GTRS2USA41-12/08-001","561","200812","200812","网元去向","1","20090421","2","C","3","网元自动出帐单","001","2","1"
"10662","GTRS1USA41-01/09-001","561","200901","200901","网元去向","1","20090421","2","C","3","网元自动出帐单","001","2","1"
"10663","GTRS2USA41-01/09-001","561","200901","200901","网元去向","1","20090421","2","C","3","网元自动出帐单","001","2","1"
"10664","CGS010508UK_01A","283","200801","200905","网元去向","0","20090422","0","C","","","","0","1"
"4081","CTS1TAI06-FX/06-XXX","367","200504","200606","国际网元去向结算费用","1","20061024","2","C","5","","XXX","2","1"
"4082","CCS1KAZ01XXX07020702","147","200702","200702","国际网元来向结算费用","1","20070328","2","D","1","","XXX","2","1"
"4083","CCS1USA4132405070608","561","200507","200608","国际网元来向结算费用","1","20070328","2","D","1","","324","2","1"
"4084","CCS1USA4746706110703","588","200611","200703","国际网元来向结算费用","1","20070328","2","D","1","","467","2","1"
"4085","RST1FRA0103906010612","93","200601","200612","国际网元来向结算费用","1","20070328","2","D","1","","039","2","1"
"4086","O&M1JAP01JPY06100612","140","200610","200612","国际网元来向结算费用","1","20070328","2","D","1","","JPY","2","1"
"4087","TRS1KAZ01-03/07-XXX","147","200703","200703","国际网元去向结算费用","1","20070413","2","C","3","","XXX","2","1"
"4088","TRS2KAZ01-03/07-XXX","147","200703","200703","国际网元去向结算费用","1","20070413","2","C","3","","XXX","2","1"
"4089","TRS3KAZ01-03/07-XXX","147","200703","200703","国际网元去向结算费用","1","20070413","2","C","3","","XXX","2","1"
"4090","ITS1MAC01-03/07-XXX","165","200703","200703","国际网元去向结算费用","1","20070413","2","C","3","","XXX","2","1"
"4092","TRS1VIE03-03/07-001","587","200703","200703","国际网元去向结算费用","1","20070413","2","C","3","","001","2","1"
