"181320"|"0"|"93"|"0"|"2"|"201706000"|"20170717"|"0"|"对方6月去HUBBING"|"0"|"0"|""|"0"|""|"1"|"20170717"|"0"|"3"|"1"
"181613"|"0"|"4728"|"2"|"1"|"201706000"|"20170726"|"0"|"CMS17060130AZE02"|"1"|"75719"|""|""|""|"0"|""|""|"3"|"1"
"181615"|"0"|"556"|"0"|"1"|"201704000"|"20170726"|"0"|"CMS17040130HKG11"|"1"|"75896"|""|""|""|"0"|""|""|"3"|"1"
"181617"|"0"|"556"|"0"|"1"|"201705000"|"20170726"|"0"|"CMS17050131HKG11"|"1"|"75896"|""|""|""|"0"|""|""|"3"|"1"
"181618"|"0"|"556"|"0"|"4"|"201705000"|"20170726"|"0"|"CTH17050131HKG11"|"1"|"75896"|""|""|""|"0"|""|""|"3"|"1"
"181620"|"0"|"556"|"0"|"1"|"201706000"|"20170726"|"0"|"CMS17060130HKG11"|"1"|"75896"|""|""|""|"0"|""|""|"3"|"1"
"181631"|"0"|"653"|"2"|"3"|"201704000"|"20170727"|"0"|"CCM17040130RUS02"|"1"|"75509"|""|""|""|"0"|""|""|"3"|"1"
"181632"|"0"|"653"|"2"|"4"|"201704000"|"20170727"|"0"|"CTH17040130RUS02"|"1"|"75509"|""|""|""|"0"|""|""|"3"|"1"
"181633"|"0"|"653"|"2"|"10"|"201704101"|"20170727"|"0"|"PGH1704RUS02    "|"1"|"75509"|""|""|""|"0"|""|"0"|"3"|"1"
"181634"|"0"|"653"|"2"|"3"|"201705000"|"20170727"|"0"|"CCM17050131RUS02"|"1"|"75509"|""|""|""|"0"|""|""|"3"|"1"
"181635"|"0"|"653"|"2"|"4"|"201705000"|"20170727"|"0"|"CTH17050131RUS02"|"1"|"75509"|""|""|""|"0"|""|""|"3"|"1"
"181636"|"0"|"653"|"2"|"10"|"201705000"|"20170727"|"0"|"PGH1705RUS02    "|"1"|"75509"|""|""|""|"0"|""|"0"|"3"|"1"
"181637"|"0"|"4708"|"2"|"1"|"201703000"|"20170727"|"0"|"CMS17030131PAK03"|"1"|"75512"|""|""|""|"0"|""|""|"3"|"1"
"181638"|"0"|"4708"|"2"|"1"|"201704000"|"20170727"|"0"|"CMS17040130PAK03"|"1"|"75512"|""|""|""|"0"|""|""|"3"|"1"
"181639"|"0"|"4708"|"2"|"1"|"201705000"|"20170727"|"0"|"CMS17050131PAK03"|"1"|"75512"|""|""|""|"0"|""|""|"3"|"1"
"181640"|"0"|"202"|"0"|"2"|"201704000"|"20170727"|"0"|"CGH17040130NZL01"|"0"|"0"|""|""|""|"0"|""|""|"3"|"1"
"181641"|"0"|"202"|"0"|"2"|"201705000"|"20170727"|"0"|"CGH17050131NZL01"|"0"|"0"|""|""|""|"0"|""|""|"3"|"1"
"181664"|"0"|"4708"|"2"|"4"|"201703000"|"20170728"|"0"|"CTH17030131PAK03"|"1"|"75512"|""|""|""|"0"|""|""|"3"|"1"
"181665"|"0"|"4708"|"2"|"4"|"201704000"|"20170728"|"0"|"CTH17040130PAK03"|"1"|"75512"|""|""|""|"0"|""|""|"3"|"1"
"181666"|"0"|"4708"|"2"|"4"|"201705000"|"20170728"|"0"|"CTH17050131PAK03"|"1"|"75512"|""|""|""|"0"|""|""|"3"|"1"
"181667"|"0"|"4708"|"2"|"19"|"201703000"|"20170728"|"0"|"CDS170303PAK03"|"1"|"75512"|"adj"|"0"|""|"1"|"20170728"|"0"|"3"|"1"
"181668"|"0"|"10000"|"2"|"10"|"201704000"|"20170728"|"0"|"PGH1704HKG44    "|"1"|"75514"|""|""|""|"0"|""|"0"|"3"|"1"
"181669"|"0"|"10000"|"0"|"2"|"201706000"|"20170728"|"0"|"CGH17060130HKG44"|"0"|"0"|""|""|""|"0"|""|""|"3"|"1"
"181670"|"0"|"10000"|"2"|"4"|"201706000"|"20170728"|"0"|"CTH17060130HKG44"|"1"|"75620"|""|""|""|"0"|""|""|"3"|"1"
"181671"|"0"|"10000"|"2"|"17"|"9509"|"20170731"|"0"|"CCM17040131HKG44"|"1"|"75514"|"adj"|"0"|""|"1"|"20170731"|"0"|"3"|"1"
"181740"|"0"|"8106"|"0"|"17"|"9507"|"20170801"|"0"|"adjustment"|"1"|"75522"|""|"0"|""|"1"|"20170801"|"0"|"1"|"1"
"181741"|"0"|"8106"|"0"|"17"|"9047"|"20170801"|"0"|"adjustment"|"1"|"75523"|""|"0"|""|"1"|"20170801"|"0"|"1"|"1"
"181755"|"0"|"666"|"0"|"23"|"9487"|"20170801"|"0"|"G.P in last term"|"1"|"75525"|"G.P in last term"|"0"|""|"1"|"20170801"|"0"|"1"|"1"
"181756"|"0"|"666"|"0"|"23"|"9487"|"20170801"|"0"|"Rate Adjustment"|"1"|"75525"|"Rate Adjustment"|"0"|""|"1"|"20170801"|"0"|"1"|"1"
"181832"|"0"|"4732"|"0"|"2"|"201706000"|"20170808"|"0"|"CGH17060130SIN13"|"0"|"0"|""|""|""|"0"|""|""|"3"|"1"
"181833"|"0"|"4732"|"0"|"4"|"201706000"|"20170808"|"0"|"CTH17060130SIN13"|"1"|"75581"|""|""|""|"0"|""|""|"3"|"1"
"181952"|"0"|"165"|"0"|"1"|"201701000"|"20170809"|"0"|"CMS17010131MAC01"|"1"|"75902"|""|""|""|"0"|""|""|"3"|"1"
"181953"|"0"|"165"|"0"|"1"|"201702000"|"20170809"|"0"|"CMS17020128MAC01"|"1"|"75902"|""|""|""|"0"|""|""|"3"|"1"
"181954"|"0"|"165"|"0"|"1"|"201703000"|"20170809"|"0"|"CMS17030131MAC01"|"1"|"75902"|""|""|""|"0"|""|""|"3"|"1"
"181955"|"0"|"165"|"0"|"1"|"201704000"|"20170809"|"0"|"CMS17040130MAC01"|"1"|"75902"|""|""|""|"0"|""|""|"3"|"1"
"181956"|"0"|"165"|"0"|"1"|"201705000"|"20170809"|"0"|"CMS17050131MAC01"|"1"|"75902"|""|""|""|"0"|""|""|"3"|"1"
"181957"|"0"|"165"|"0"|"1"|"201706000"|"20170809"|"0"|"CMS17060130MAC01"|"1"|"75902"|""|""|""|"0"|""|""|"3"|"1"
